"","GSM2899558","GSM2899559","GSM2899560","GSM2899561","GSM2899562","GSM2899563","GSM2899564","GSM2899565","GSM2899566","GSM2899567","GSM2899568","GSM2899569","GSM2899570","GSM2899571","GSM2899572","GSM2899573","GSM2899574","GSM2899575","GSM2899576","GSM2899577","GSM2899578","GSM2899579","GSM2899580","GSM2899581","GSM2899582","GSM2899583","GSM2899584","GSM2899585","GSM2899586","GSM2899587","GSM2899588","GSM2899589","GSM2899590","GSM2899591","GSM2899592","GSM2899593","GSM2899594","GSM2899595","GSM2899596","GSM2899597","GSM2899598","GSM2899599","GSM2899600","GSM2899601","GSM2899602","GSM2899603","GSM2899604","GSM2899605","GSM2899606","GSM2899607","GSM2899608","GSM2899609","GSM2899610","GSM2899611","GSM2899612","GSM2899613","GSM2899614","GSM2899615","GSM2899616","GSM2899617","GSM2899618","GSM2899619","GSM2899620","GSM2899621","GSM2899622","GSM2899623","GSM2899624","GSM2899625","GSM2899626","GSM2899627","GSM2899628","GSM2899629","GSM2899630","GSM2899631","GSM2899632","GSM2899633","GSM2899634","GSM2899635","GSM2899636","GSM2899637","GSM2899638","GSM2899639","GSM2899640","GSM2899641","GSM2899642","GSM2899643","GSM2899644","GSM2899645","GSM2899646","GSM2899647","GSM2899648","GSM2899649","GSM2899650","GSM2899651","GSM2899652"
"230137_at",8.99889722948136,9.53381774725398,9.87987505731327,9.14487788703043,9.85318148314689,10.214122389113,10.5549302862219,8.92478718246853,9.68785883941586,10.1115035273431,10.0862761561405,10.6816849354203,10.5854153364487,10.1077649856287,9.12965098395738,10.770142933766,10.5971525412385,10.6922013556899,9.61892559825894,10.7379935404223,9.63864177019116,9.15150150145711,8.97544740099511,9.66200768814835,9.49911897984726,9.96015745901885,9.36009048117633,9.02538130591265,6.69614258448963,6.0136393738377,6.51381362682583,6.33229337130497,6.14734112698235,7.10550088786191,8.11053194479002,6.82741325871456,6.55287093942822,6.59306384267601,6.50942665668565,6.77565717783692,8.04232192726842,9.76598576194454,6.16056600479426,6.40713318050613,7.52852072943028,6.62323894263656,6.58339803519948,7.09165593784415,7.11606135030012,9.53785795619275,6.4034176791061,6.96849283306151,6.81845386828485,6.93006896961048,7.7316467641444,6.19442861493645,5.98379063654811,5.91670495620212,6.32066121659539,8.49481257195646,6.14617373757431,8.11161217877658,6.7852424090527,6.89221075560468,6.2979922877535,5.89501988445394,6.41723170427414,6.34644352626955,6.18877872222579,7.09760912390421,9.93223789882615,7.6105058667171,6.17339896165831,6.5445217850219,6.18817150104944,8.91186441948307,7.08113643673245,6.27896709080917,7.64925449780458,6.58104629266853,6.29601544718361,6.28161002465419,7.19490109980786,6.98698077922639,6.4028492716389,6.40882820419595,8.95067483821861,6.37835403710225,6.10885253269233,6.3489940286822,6.51852376003426,10.2368798003199,6.18951834709036,5.7820372121667,7.18739653675992
"242404_at",9.14183435478596,8.29937975483142,8.18942266674824,8.16427451890994,8.68268308170094,9.08365722124883,8.95563265518193,8.0976048242198,8.10304512406599,8.49425332576955,8.98017835164715,9.18686904943998,8.93244789168556,8.50053848846735,7.71861965312006,9.31573658140127,8.37670372221711,9.11599820253142,8.87234082528954,9.16363528555884,8.17394978699237,7.6940882280911,7.93184017472902,8.15472013801312,8.23039795464528,7.36075075921953,8.31830982274597,6.86560286409804,5.75060832168477,5.80989749898558,5.7090871536983,5.81215566273548,5.59620731548921,5.96557775481169,5.9732886780638,6.00312475814423,5.30858980557128,5.15337688051674,5.27250321958986,5.50175960832039,7.24245347841246,8.56352540382098,5.29562018758308,5.23694870370278,6.12730503629805,5.46204132776542,5.52934869056405,5.99334434103367,5.94316696558025,8.4286027100649,5.58140869022341,5.93936526176308,5.14884278726154,6.18288156961927,6.52120914340082,5.77699392057338,5.57694370965412,5.741476173218,5.35432999763623,6.71109518749566,6.26881798243044,6.98023118290929,6.45843967420122,5.83839880123521,5.74334063982026,5.43811873535286,5.84484904884815,5.43750285083572,5.51268349669869,5.1800920480821,8.53822207531521,5.37568429623733,5.32991543035607,5.2688905669308,5.19842317704276,7.79399683028218,6.30511474155951,5.61862223495775,6.25469295263374,5.30429238748436,5.65159460391864,5.59507957900332,5.83694331036524,6.09891228120748,5.75984115143452,5.63123444572755,7.29618266571824,6.82824183028527,5.60147613510285,5.40577662107448,5.31240652568394,8.60364734303258,5.37344734839741,5.3653436722206,5.90176230032494
"213938_at",10.6507785361995,11.0378159940405,10.5055565077749,10.295151436976,11.0352357333583,11.1047031153805,10.4314010619616,10.7283831943338,10.9872985401789,11.2357549970946,11.4240294759882,11.1907250374196,11.2667215621251,11.3763324542684,10.5126900509521,11.0926113835544,11.2770605334877,11.041785233815,10.4135021280003,11.2621119931217,10.4373359522096,10.379758485728,10.6279259178132,10.7990194656129,10.1312072949402,10.4644421143213,10.9243324301401,9.61496849807046,7.0955771000614,7.14123541278378,7.16627544475603,8.16234086251592,7.38754307128719,8.52309737870771,8.85565368409924,8.70507504742121,6.81945894720505,7.64683519822469,7.06816509434659,8.15665464446327,8.3560317627274,10.1419281356814,8.23382129057556,6.35937597170282,8.37545898562568,7.81405494360978,8.40339156158412,9.1415092701468,8.19544671551294,9.93523652729228,7.77929901325233,8.17958495603449,7.68746733413408,7.28233263130974,8.54639048313938,8.88056811800216,6.91202835989027,7.34875373499846,8.08220791232619,9.53504923337031,7.36696751108249,9.08341700758726,9.14247240175062,7.65213645099804,7.39943354877485,6.36446111877221,7.78977752030408,6.41836032792015,7.21169696542823,7.63367138205031,10.8331906059197,8.32593655570884,6.20436186455595,7.75959806690286,6.55698825522257,9.67460549299033,8.08926866330033,7.31323988854708,8.87293952259334,6.99779427877379,7.11102551369149,8.95487716451392,8.64986153791872,7.23482752135089,6.39403725968442,8.2679141882535,9.77079527248003,7.71805056506974,7.06488130093987,7.42234376335336,7.01066922321929,10.304842420134,7.83402978778447,7.46233995604703,8.61600900309669
"242410_s_at",9.09092310498147,9.3192977505105,8.67012485002575,9.03733800084358,7.52526671464986,8.42800112162871,8.1795414966286,6.9990669903975,7.17065207037697,8.01815449541017,8.63258325466855,8.16701833593294,8.11425557994315,8.14014123611915,7.0532088257653,8.22485851555902,8.34464201065463,8.22725499382148,7.11620656297187,8.21754629777822,7.0316559837487,8.56697574952539,8.07691066145652,8.99654934943874,8.11098043497132,8.04514750772243,8.09216400376893,6.27856243464452,6.00152271783721,5.34393973833161,5.24070372358782,5.87944794688446,5.04689526380481,5.65071611616785,5.19376938484743,5.3598106769696,4.92187705001344,5.49365817811379,5.1588453779904,5.36181407138301,6.66570735791125,8.14468086701261,4.94094252133009,4.81197967088127,5.33545184988608,5.49590854259476,4.8885960075153,6.25297177347287,5.64014941686961,7.24209962541098,5.35494435887646,5.67965871603596,4.95392000643567,5.24078511656103,5.65361870718935,4.94579171285623,5.78377852766696,5.87835361378922,5.86464824907321,6.5687701707559,5.44684643530289,5.61713239511379,6.3217842624026,6.20032463134803,5.31207101885664,4.92527406526901,5.11144162373994,4.5168987086961,5.38432769852916,5.07486593011738,7.55111355116772,5.52670484108144,4.9098918710788,4.75083997217302,4.87352167614147,7.52371684196407,5.39988091064859,6.16823957152255,6.63644826049466,4.76626626212165,4.89618724078201,4.90355016574943,6.16079455968508,5.55587659424151,4.69748450385236,5.56780438959294,7.62887233729017,5.61536504546142,4.90079699058931,4.70483108088375,5.5575624057828,7.68075130613153,5.58485395326809,5.00712433336596,5.37541957681038
"210232_at",9.14620500129503,9.48997370977846,9.50302867824318,9.25129999579374,9.88418248296788,9.77847912011055,9.75729779204198,10.0185625018914,9.88879972268798,9.74217864317309,9.95268369579133,10.0278985237629,9.88539525709064,10.1241790685704,9.10112433200098,9.86658918696179,9.82250703143421,10.0327212094473,9.13996581632358,10.0401850788473,9.50341249890771,9.16939086309278,9.46111368015939,9.3473612622273,8.97433949169941,9.41216786176694,9.61512990860942,8.62739372670652,7.1380952652817,6.41917568341382,6.52909435122107,7.00780544780595,6.52467765148849,7.6596547469562,8.29283936601931,7.68843907444152,6.80409657039309,6.25954759357339,7.04975309148783,7.35515421758969,7.54532195921398,9.65386661444214,7.03130853578936,6.66199182445192,7.60360066737742,6.60593734712159,6.87708763928355,7.47440128296166,7.50798534788523,9.57592664121933,6.84865021585319,7.21719501274704,6.97760487836951,6.40566215064358,7.84221514461945,7.17790133239868,6.67105596806501,7.11332323628761,6.48812110963732,8.32916335636041,6.03704979701463,7.54915582504974,7.2549684587439,7.14474952586351,6.90711981649534,7.70504395496755,6.8051678039716,6.28946652308487,6.64879393521442,7.59736883964525,9.6940920681219,6.88634599984143,7.25832506760395,6.42646366852447,6.8955097866311,9.4285690682523,7.43569110341221,6.9719388106556,7.3712581727886,6.29778191681942,6.82298188233062,6.78630536614761,7.27229972054328,7.27904335355225,6.58803944004388,7.20019429696095,8.78251764214455,8.56119468726191,6.78400773459196,6.75866741066475,6.32812213003996,9.34822795981218,6.51656588373388,7.11569796125616,7.31460586678228
"215056_at",10.0850022854556,9.97593206886732,10.0618680896932,9.76295527089435,9.51335977170744,9.9186237836391,9.98405173999819,9.94377135130426,9.99151194602582,10.0096906673822,10.2232884687572,10.3086719923631,9.90884936171767,10.3957646509406,9.73850883764683,9.99507693073435,10.485330110026,10.4184558015758,10.0271263955252,10.5278511984012,9.64299427226171,10.0425556775309,9.77955080172666,10.4474467456879,9.66286419459353,10.3379533385239,9.79266876783198,8.8280825757737,7.79323552316731,7.7927431487576,8.03812976213251,7.86720416687294,7.77727535643,8.28553707050378,8.21781496377152,7.74702776071665,7.13720523079639,7.83037403662468,7.48192435888582,7.77489490878716,9.16223417754418,9.45661859524972,7.41479797120339,7.58143764576094,8.52157677676511,8.09117892135978,7.73348769214709,8.07091261773658,8.10336589855554,9.88600081645298,7.97830301342789,8.28245436499078,7.74736133222786,7.88932510957938,8.64259403797768,7.20686813343724,6.92453280666926,7.32497687700176,7.40814213315546,8.95721409955948,8.40986575087738,8.97506607475852,8.44541165687378,8.28764582062418,8.10459610372611,7.33177127879317,8.37884329096649,6.99370200867165,7.3415523078391,7.39331597362388,9.97634494484825,8.10018941811402,7.97543427655052,7.08209131309228,7.32126307100864,9.20565177226371,8.04512631735918,6.90994644579418,8.08457091010294,7.53926001178567,7.63766778585363,6.82644583810031,8.24497040951083,7.61576303339211,7.44276788302608,8.42405584491229,9.08075310802984,8.31643946714226,6.61678160837002,8.19391996449904,7.36621556787142,9.77390054710121,7.75610625241615,6.9289286114052,7.83472673164895
"240512_x_at",7.69334443078895,7.35203688993473,4.7241272691205,6.13746862528227,8.19699596315553,7.82922372919868,5.68536230319882,6.24836833265659,7.37062459320498,6.92167949442933,7.94298824261956,7.79473635162558,7.29835842019024,7.69912012371985,6.76346009384482,6.79220308637262,7.69784126219723,7.92992615502456,6.5792119223178,8.06010020416379,7.88989473969331,5.62894084845884,7.04216953995472,6.62164257936794,6.36177836470542,6.16504971785453,7.64844464154097,5.68772278623303,5.90620050051437,4.46661782447454,4.61686340696026,4.44454521029673,4.10997451066527,5.81253992250603,5.18889046370183,4.61013173139599,4.21397074389644,5.05339756384534,4.33968798919449,4.56733143426185,4.73948235415632,4.61686340696026,4.37374044006275,5.43517912511641,5.28666257066583,4.46280664241326,4.39577145717538,6.40372080542318,4.7179677674388,4.76880270463605,4.41442239498795,4.65868309851563,4.43935553152914,4.2738959984455,4.6752720213431,4.73982681478877,4.09024886135987,4.30110249261393,4.37740513139043,4.72216808251556,4.55078415921077,4.92429797023931,4.68604341266632,4.21978310715938,4.54273682473429,3.99015599794172,4.59888963741333,4.40294284558548,4.9579161127434,4.68181231088667,7.59329835424833,5.34414597648839,4.17185287602845,4.33388391990764,4.2770885775795,5.62794568260254,4.4916395417586,5.61942752745609,4.41358934621883,5.11377953095638,4.23466404015163,5.17173104766765,4.86392402077493,4.35988834318696,4.18063356475255,4.55959790384932,6.04195249430164,4.54806522770476,4.28960337337903,5.52438668014107,4.32540699338174,5.35153040519722,4.85928282927782,4.09654595979145,4.52689668254847
"209615_s_at",7.26310819067887,7.68603695203294,7.71971788769531,7.04790433454894,8.81213896927957,8.32013503980038,8.67904335723769,8.62892963943045,8.46099717288645,7.96922446530816,8.97897073853133,9.00342560663388,8.52667752998268,8.54315501240492,7.30210749335235,8.98301660101088,8.08178311560362,9.00272233564583,7.65394630781948,8.86062168249122,8.22725685316391,7.54193379637412,8.26093603239764,8.25688750275105,8.0481632714323,8.47938190679958,8.29182383510989,6.8190299659059,5.49046103839233,5.3960918799381,5.15522381656776,5.23285624740329,5.45452315435585,6.01399544261119,6.48523628797262,5.69121328645635,5.33639622138935,4.83900301821471,5.72622326247548,5.54782759910828,5.43721713065845,8.13987869314315,5.24437837762937,5.7329092366033,5.5769513914,4.79711033564941,4.78972381502275,5.39555607385955,5.77195568647626,8.04056257956289,5.33090315022164,5.91651812936708,5.53771926326974,5.70024321570814,7.00718089117511,5.26037064757473,5.92903312287277,6.73409427535135,5.5716367514853,6.77003070761231,5.18726008301206,5.35642816229921,5.21404978439537,5.63281827183606,5.40564158106894,6.62503721347408,5.26287168677351,4.83633361231764,4.87915350492921,5.95063868001434,7.87815641229101,5.27025458376785,5.66967510892449,5.69539801090018,5.84435009772869,7.8239200773446,5.78244948181264,5.14544502545428,5.58484953778803,5.9998232059177,4.72718056896824,4.87274434753399,5.55480962511767,5.81303384325014,5.40125392993038,5.43031717512323,7.89735285870665,6.53205575168956,5.36056218393778,5.60866555918733,5.17902520121405,7.87794037856645,5.57180534065443,5.33200816484929,5.52415431005242
"242372_s_at",8.44215024980761,8.56468248123738,8.82571132659785,8.18328154097674,8.8258412607693,9.71157292681689,9.75672049268328,9.2088489250334,9.1392622515402,9.06272344073801,9.8944136543233,9.78011514537603,9.42839715829227,9.66146096401481,8.71671842363977,9.81857355778791,9.42210075839877,9.76683533584387,8.86870104953004,9.87081737396236,8.72919740694999,8.96178373619581,9.17886454348689,9.65875548293212,8.80796301677552,9.36556138510441,8.82832835795966,7.5337280892286,6.65059392835074,6.29407056271394,6.3045286158487,6.40744121113122,6.49222345650049,7.0875214865455,7.72507949968962,6.4896793636451,6.1793451433004,6.57580431046773,6.19537352851658,6.50334131078613,6.98490335450025,8.80665250554752,6.55110880729498,6.23061437821358,6.40288645005051,6.25889376650387,6.37038629802804,6.67283277461167,6.72392120251472,9.43860464357433,6.52548564267422,6.59588118568525,6.66195109006195,6.4571905505076,7.79862776383802,6.26263581865216,5.76524209643174,5.96459168903234,6.36611814883076,7.86584149345208,5.96543425054757,6.48727767821347,6.24424683101553,7.33623760020964,5.74562008447855,7.2292869830564,5.66066624526363,5.94221933177582,6.6274805094344,6.11881824062574,8.97161447033643,6.65373361274684,6.29416962475332,6.05393616187651,5.98964828978561,8.79351574130363,6.53976036281328,5.90274824805857,6.65838246387205,5.58371766097171,6.02139326872876,6.03086543926432,6.75344500955067,6.799756386559,6.26039749886811,6.06995802960672,8.46263504711846,7.29966466535894,5.864185795793,6.5048950438679,6.33696998224763,9.22598238762498,6.02316248424274,5.6902587111208,6.53597518915451
"239767_at",9.07266909751656,9.11603683689011,7.88872131725028,8.32862024365018,9.45420417816545,9.35452954218624,9.21061492718479,8.53101127828661,8.93566037543547,9.22533366822371,9.60965616420597,9.40154099410116,9.25062776557532,9.05599109486981,8.58813242800302,8.97076014115141,9.40551101037893,9.37256151570088,8.87075080774792,9.62306342883349,9.07931803933926,8.4716090576092,8.42092275461924,8.50915100106496,8.0458055629065,8.41396945102892,8.57480595886377,7.7717592242607,5.66447823490795,4.56251606825131,4.60133121559854,5.06838071950982,4.64223176855615,5.87617603454512,6.47718179119427,5.68511509645008,4.39352562141461,4.80800503799571,4.8281387280953,6.45284829222446,6.34558117334377,8.28260925904993,4.62618241664726,6.59310378553316,6.24346748922823,5.84627110477461,5.13099486178518,6.16552178254672,5.53837555853546,8.56860704155978,5.30797591555446,5.71531104557823,5.22649581066897,4.62596255408724,6.07516667733249,4.42920773864431,4.27993562456954,5.37482726722082,4.90772688234029,7.59144294198132,5.95022289077152,7.45976989754685,6.17712005369694,5.45210275842267,4.67812998964348,4.71033661844281,5.18189508779579,4.3857699903258,4.85350298403331,5.00253703516117,9.06091466497157,5.80037152650899,4.21066535049455,4.29953881319678,4.64770173490782,7.49516308270224,6.28368494789044,5.89773818183856,5.39949530543746,7.76353521195405,4.88300975318845,4.45241036995656,5.15860062716421,5.1018577644994,4.67373948172724,5.85865664108201,8.18437731983713,4.8248753340035,4.08975266611737,6.15089252730045,4.16757150278809,8.5706268706429,5.84579308744054,4.71653700216912,5.33529782747926
"1557181_s_at",8.60339869654554,8.68991141056257,9.02325417028763,8.1491960402757,7.9981531995317,8.99875331727157,9.15362213688826,7.37897793802378,8.13466315372333,8.61480290456968,9.76189264317551,8.69997431463515,9.05177147715081,8.6071242227588,7.71231768257176,9.02182502323953,9.39798430904742,9.59847515651803,8.3733598693438,9.75797319185006,7.64950914053304,8.57147701838676,8.25761325522822,8.61325976074847,7.9311588031146,9.2885301543056,8.06212528178396,6.67544590966971,4.74275808373097,4.45046069372027,4.55533899277515,4.40987209259804,4.32730758916982,5.60759841275662,6.13141572142792,5.0967881116503,4.82199750729567,4.39756319835415,6.07402690194949,4.99138757093159,6.93739890635813,8.55572297155134,4.65653448596959,4.32512189891471,5.37977309071924,4.71325959922981,4.66384186859777,5.16562459051606,5.37753737322478,8.75266278039809,4.95457546548665,5.11417410448712,4.89854622682254,4.36371400831444,5.90108938565707,4.51915268451077,4.4954652395175,4.86395546963924,4.9167196113004,7.08921235957917,4.24030443649297,7.05012819899586,5.12577963936477,4.85887467186543,4.86496629818634,4.97639244555664,4.72074575211794,4.87116205540058,4.62287472926389,4.66441783983384,8.99442352251219,4.92686362821334,4.43108428919577,4.7353826067064,4.51741496109526,7.86832823175894,5.45307254741336,4.5706300268911,5.44959718396424,4.54058560089013,4.61362482099225,4.21484092249196,5.47187669150746,5.48973091665639,4.38449181494817,4.67016072133966,7.18573575067674,4.67852818640139,4.4616108926871,5.03985640414586,4.51351416524038,8.81300678726327,4.74405947267197,4.36800284873722,4.69304548597191
"237384_x_at",8.66677304602531,8.58694410332355,7.20132599232511,7.73515404185195,7.94977926486216,8.70785382666781,8.5530090411539,7.37197513193517,7.85635329923341,7.96388209786176,8.82942329295071,8.42734731532057,8.53306693731853,8.25141270585369,7.54131811823417,8.48558369473648,8.96332196327416,8.87591374184966,7.87956436499893,8.94570244093959,7.82379990375853,8.21402346888852,7.76675367705616,8.34197292617731,7.6939017511555,8.49436455886159,8.23743676384434,6.24501809585594,4.67978268081398,4.60354494598813,4.86804489751245,4.60670400708006,4.77137888790298,5.72675117477595,5.58784177464794,5.00250510577191,4.63037914492805,4.54776908914889,4.85871832391312,4.96166711644156,6.90459431815837,7.87414123342398,4.73832915126992,4.67743678729705,5.6395760470175,4.76996987194401,4.69960445202852,5.21165892152337,5.486386327264,8.20463648874607,4.9391714002378,5.02703381356811,4.80426941476169,4.99334729236416,5.90124768779349,4.77420556016703,6.68312317558058,4.71610796081317,4.587070967102,7.21777427482196,4.84114062731431,7.20696668561083,5.97279573799697,5.27740927781609,4.92057223279857,4.79831687197535,5.49993622672625,4.43520817549289,4.54144786213687,4.71583549450907,8.3086498194165,5.33542373674949,4.77568491332244,4.66602242966629,4.70208769721427,7.30011245491721,5.25558663803534,4.68838104443947,5.14088141095365,5.22574250920043,4.79725451912852,4.63641449361402,5.01282279349396,5.33502458301738,4.60752827419787,4.84520331949576,7.38274906437414,4.56519649361113,4.84768829617196,5.04435916145002,4.59577659926093,8.13005388137307,4.92256773774944,4.68839115293516,4.9047346979814
"1559630_at",8.98099987161289,9.06170734898005,8.30238271829286,8.62618282594321,8.88187650891737,8.56187545211131,8.69715104192447,8.79992588846344,9.01590097776507,8.28558079884951,8.95084206494193,9.50306865239085,8.74418248956934,8.98003157348435,8.1085813790362,9.18196412973207,8.77359766019839,9.28217447222337,9.32320263993147,8.97090694834223,8.68767326380886,8.48204991969063,8.81271092152738,9.34474913134793,8.71996322182378,8.51202221649639,9.13776568198387,7.60573197649522,6.94562338591689,6.82792008276137,6.94562338591689,6.92924406315294,6.28944908916877,7.00504979179819,6.48289091723631,6.65526041424919,6.35464845781063,6.34858378380954,6.34188164080463,6.69182745319548,7.3892414214906,8.38006319029372,6.25908882119588,6.11203419505569,6.95102950482178,6.39114229202929,6.6845099583785,6.72439499428836,6.89139284065619,9.45897392862142,6.77037286200509,6.54276787303182,6.7504850683252,5.99512755891327,7.49540992891582,6.65450320891831,6.03118383284701,6.53158345123398,6.63467292120729,7.51109818911947,6.4873685600482,6.757170126883,7.132747749221,6.81409402564004,6.66764089134548,6.63259691181577,6.90877500792569,6.177949137199,6.25253452612826,6.49318949291971,8.59487733428459,6.42225840013107,6.39650274115096,6.2355305800746,6.15488236959646,8.24839398330647,6.68498591519057,6.51195628097683,6.8194694615657,6.03280480905149,6.65789995391122,6.29772664482916,6.77888162167049,6.48736061899203,6.07019393126975,6.43115205504219,8.13333565776759,7.88473366861853,6.16430822597373,6.60899685079975,6.50013237438889,9.39335055428417,6.30063304104412,6.32428932411998,6.78673315653457
"238747_at",9.60324569222418,9.95603592773224,9.20814943684531,9.10603232717892,9.33853379173075,9.80280959319188,9.7840879759281,9.40791722128781,9.29688631413885,9.85743823398394,9.9947292402114,9.6441512978591,9.81740177237563,9.58286290800256,8.62357969098238,9.72420034439379,9.98641459530173,9.79595232654719,8.88396686582972,9.87818395959194,8.78098688032237,8.87506380845824,8.82660014073404,9.3664153175662,8.73820338001749,9.42518932249781,9.0407303245937,8.08951793459057,7.76513635207494,7.18084633173699,7.11841512940147,7.59877319160112,6.65899474660136,7.90292766665802,7.09732735872027,7.43349372622553,6.9691123835993,7.31578019142325,6.75682197391417,6.96632120458773,8.38796190828321,8.98028387565335,6.85474934908714,6.90761163011692,7.7556208414814,7.32358137994515,6.7460723742247,7.58704353327602,7.08280721199839,8.93313257489527,6.77095552274197,7.44290210069327,7.04058580948321,6.4413479307815,7.54345498591963,7.1031592419852,7.64996566511691,7.47679414846743,7.75069567791292,8.27956880355695,7.33815749882426,8.02195320031151,8.5297385498023,7.80406088236028,6.79022401200493,6.63611584569603,7.01532580577983,6.70299789035908,6.85454187490577,6.72809249074713,9.61266769112572,7.15139906775235,6.27651560404212,6.35262497654755,6.38169161396396,8.66587880613665,7.04638725305438,7.29751461126089,7.76282506730618,6.78294264251799,6.86655207175409,6.75255682241552,7.11997191325313,6.94315303654388,6.22023368418193,7.38473163411549,8.53360230548872,6.71360341984489,6.44466007020739,7.10717291417543,6.77166290972544,9.15860750556772,7.00493401088555,6.81317045256513,7.15996564142103
"242286_at",10.1631364622315,10.1250067470952,10.0658555976659,9.80663864396481,10.2503949397346,10.2814308898006,10.0068637143226,9.39565148886578,9.63218073901013,9.56153835166418,10.3602862737319,10.3464738574375,10.0891438395068,9.65070007919852,9.02331653251917,10.1574102280528,10.1855371508728,10.3192486368877,10.2547581802924,10.5068884844317,9.63311631453871,9.56090070018719,9.89167261211208,10.3466822207329,9.43729932283424,9.89157596256634,10.0998670563479,8.09849777315591,6.2389973240408,5.81696553027673,5.68800306807973,5.83978845063809,5.33172618798894,7.10350552152631,7.10757329041723,6.21071017060716,5.87467876125738,5.4776102985887,7.76902534698123,7.86563393595889,7.54297530221961,9.82677483393021,6.33384334718979,6.55455321377099,6.75176369936331,5.71282312865194,5.70446096317226,6.8044249304338,6.46200571548743,9.47205713148139,6.03278364809881,5.7625521884817,5.82169048641709,5.86172170394379,7.56654537475547,5.53117149007232,5.54455534528872,5.3577407066122,5.71018357453123,8.01109023108427,5.56964903498667,7.95734280550322,7.75685651344558,6.70237602405842,5.49563219119899,5.58100534304714,5.88562535696877,5.57120227094729,7.12137944890049,7.17760632936097,9.8833144425846,6.30511321964516,5.59377884872383,5.62119077524732,5.48326577022569,9.1912008168721,6.82037683797835,7.4430817933397,7.17098932182438,6.0304298046903,5.77817723425064,5.88089389457576,6.48850923858294,7.32565015402532,5.45726894552287,6.13999662862741,9.44466882067172,7.7186589471168,5.34349893305708,6.15803218286132,6.35074866782028,9.7389584968656,7.66945162296921,6.0462844292191,6.02653070971731
"237602_at",7.60646972142964,7.42732262289373,7.06120751287813,7.0791067219295,7.73807161315531,6.82163444218904,7.10010190438177,6.24238886475378,6.55271750096898,7.52929286842854,7.44272126191147,7.57962709505651,7.29141505809333,6.97293891999349,6.83084301995739,7.1500060449672,8.37324423479743,7.35978108018405,7.81806895539649,8.10927523358212,8.28136599139664,7.07207619579515,6.93746544797629,7.4092001616031,6.82482165692834,7.46180131381815,7.89126948077213,6.57854848327188,5.35149037154544,4.62317451105241,4.80523565044936,4.5398610126298,4.66604899793162,4.88047075705335,5.34366314879149,4.9042540009258,4.47805977113393,4.61279550132854,4.55636775267346,6.14483354285301,5.40577079036696,6.74302353273985,4.79843428990687,6.12705931498135,5.86023550662623,5.77224192090379,5.34563999315591,5.30484817454904,4.98738939885929,6.28277208793274,4.85785874244228,5.02063476582358,4.58428948205641,4.83104368234825,5.18805191854798,4.77420556016703,4.99656038967714,5.8108937147648,5.01945038597567,6.42442458702106,5.69910234063577,5.88525191655913,5.66935639304011,4.64737303260253,4.35776671073564,4.93080262969658,4.58502923609866,4.45600648000192,4.6446837382086,4.9885614347097,7.5854783658942,5.04361784506787,4.33248660257008,4.49849876227553,4.62148469143525,6.4267654249677,5.51338184890839,6.20684424238828,5.1178635153034,6.41540333674029,4.79651270616713,4.45600648000192,4.78501212808392,5.03235287848138,4.57207494417092,5.28543142403057,6.6556851746334,4.33683500827418,4.5479582701058,5.62294736492906,4.55042136212169,6.93880193450561,5.62450044450575,4.90223370940451,4.51946862542126
"231170_at",8.72685857967625,8.86699714105166,9.14025141991814,8.62057779417863,9.0847239072773,9.84089202480288,9.27680783946435,9.09859929289994,9.03704875475538,8.91496150521243,9.1885779322226,9.34280214588996,9.16401072476356,9.23570272071934,8.63531730436942,9.25450385661405,9.20846059045536,9.52605205183992,9.0953058122251,9.68851726628037,8.94012109209201,8.61964432845055,8.71935529422192,8.82835622672826,8.52955535989264,8.29900095140337,9.0321868411863,7.70961242155688,6.77961322196118,6.67707171820809,6.63454306527174,6.83642687037009,6.61574491295433,7.1709002721904,7.2686702864673,6.70719940346772,6.31875482978311,6.34880779619172,6.30304567685322,6.61121585681647,7.32255040298281,8.94117427953773,6.75240329796342,6.96555072198053,7.02552760043035,6.93370178822104,6.56401371056048,6.7073621142394,7.24160807622934,8.99793610007836,6.49826059704433,6.9202168949929,6.60581506224896,6.24004279072016,7.3925253208422,6.26623383914045,6.35256944260154,5.79435764669236,6.54605899313362,8.16445494752206,5.79927128744927,7.48970558390777,7.25146573990966,6.77759804545463,6.41144835147326,6.61772846327909,6.34587804556418,6.04582163743206,6.11006581165054,6.11045854778039,8.99366624426646,6.9814430112498,6.34910342957994,6.09482944519191,5.99667818213915,8.27723084579574,7.33248014336837,6.00390792782223,7.12219948829553,6.67473954746949,6.15374869363972,6.16266966768723,6.74846360720898,6.66085534005358,5.807159520993,7.1467318082557,8.43735022956105,6.74770891176363,6.05157040634138,7.18563236551443,6.47648718015152,9.26910809820576,6.18302557161467,5.85381630445221,6.76853135098858
